日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,date_only,铜价,收益率,铜价涨幅,MA5,MA20,MA5_Ratio,MA20_Ratio,RSI14,MACD_Line,MACD_Signal,MACD_Hist,BB_Mid,BB_Std,BB_Upper,BB_Lower
2019-04-18,2230,34.14,34.3,34.72,33.96,252325,887457056.0,2.22,0.41,0.14,1.39,2019-04-18,0,0.004098360655737654,0,34.212,35.1545,0.002572196889979894,-0.02430698772561124,49.34306569343063,-0.04568377501588117,0.26109485152309553,-0.3067786265389767,35.1545,0.9934017844074425,37.141303568814884,33.167696431185114
2019-04-19,2230,34.32,34.2,34.52,33.8,254659,889435776.0,2.1,-0.29,-0.1,1.4,2019-04-19,0,-0.002915451895043608,0,34.206,35.060500000000005,-0.00017540782318892223,-0.02454328945679618,38.97435897435899,-0.08691382554486182,0.19149311610950406,-0.27840694165436586,35.060500000000005,0.9901593439020511,37.040818687804105,33.080181312195904
2019-04-22,2230,34.2,33.28,34.27,33.2,301333,1038592336.0,3.13,-2.69,-0.92,1.65,2019-04-22,0,-0.026900584795321647,0,34.08,34.944,-0.023474178403755763,-0.04761904761904767,20.811287477954124,-0.19161641412974006,0.11487121006165524,-0.3064876241913953,34.944,1.0569240375038331,37.05784807500767,32.830151924992336
2019-04-23,2230,33.4,33.11,33.76,32.96,230948,786881776.0,2.4,-0.51,-0.17,1.27,2019-04-23,0,-0.005108173076923128,0,33.81,34.843,-0.020703933747412084,-0.04973739345062145,13.703703703703724,-0.2850259474753827,0.03489177855424765,-0.3199177260296303,34.843,1.1320596041592563,37.107119208318515,32.57888079168149
2019-04-24,2230,33.16,34.16,34.18,32.81,371470,1279180304.0,4.14,3.17,1.05,2.04,2019-04-24,0,0.031712473572938604,0,33.81,34.833,0.010351966873705765,-0.01932075905032593,29.684908789386384,-0.2712012120911993,-0.026326819574841738,-0.24487439251635756,34.833,1.13742136801708,37.10784273603416,32.55815726396584
2019-04-25,2230,34.0,32.55,34.45,32.54,314049,1074192016.0,5.59,-4.71,-1.61,1.72,2019-04-25,0,-0.047131147540983576,0,33.459999999999994,34.7585,-0.027196652719665204,-0.0635384150639412,23.771580345285514,-0.38571230303417536,-0.09820391626670846,-0.28750838676746693,34.7585,1.2365711293312425,37.23164225866248,32.28535774133751
2019-04-26,2230,32.2,32.19,32.88,32.18,258721,860372256.0,2.15,-1.11,-0.36,1.42,2019-04-26,0,-0.011059907834101379,0,33.058,34.6485,-0.026256881844031743,-0.07095545261699643,26.47928994082841,-0.49975133664437976,-0.17851340034224275,-0.32123793630213704,34.6485,1.3625142201095846,37.37352844021917,31.92347155978083
2019-04-29,2230,32.18,31.3,32.55,31.04,306681,997747488.0,4.69,-2.76,-0.89,1.68,2019-04-29,0,-0.02764833799316546,0,32.662,34.439,-0.04169983467025895,-0.09114666511803482,23.097112860892395,-0.6544001369185324,-0.2736907476575007,-0.3807093892610317,34.439,1.5372391520278108,37.513478304055624,31.36452169594438
2019-04-30,2230,31.28,31.51,31.88,31.18,184127,595719648.0,2.24,0.67,0.21,1.01,2019-04-30,0,0.006709265175718793,0,32.342,34.184999999999995,-0.025725063385071967,-0.0782506947491588,25.751633986928113,-0.7513540387069071,-0.369223405867382,-0.3821306328395251,34.184999999999995,1.582152098617199,37.349304197234396,31.020695802765598
2019-05-06,2230,30.19,28.28,30.31,28.28,490936,1464070464.0,6.44,-10.25,-3.23,2.7,2019-05-06,0,-0.10250714059028876,0,31.165999999999997,33.7475,-0.09260091124943837,-0.16201200088895473,19.95947315096251,-1.0764164513478605,-0.5106620149634777,-0.5657544363843827,33.7475,1.926378863649823,37.60025772729965,29.894742272700356
